Id,Sex,Age,Industry,Constellation,sentiment,Sentiment
3649936,male,16,Arts,Aquarius,,-0.04807870370370371
3649974,female,24,Student,Scorpio,,-0.012889111841317727
3649976,male,23,,Capricorn,,0.06050807937563423
3650031,female,15,Arts,Sagittarius,,0.09758524303131157
3650032,male,25,Education,Aries,,0.10971088891442873
3650070,female,24,Consulting,Aquarius,,0.12816904876428684
3650103,male,17,,Libra,,0.012308548040801998
3650128,female,17,,Scorpio,,0.06936384781185201
3650132,female,15,Student,Libra,,0.25889619157848326
3650189,male,36,Architecture,Pisces,,0.055074438056964936
3650340,male,15,Student,Gemini,,0.10891752540432664
3650438,female,23,Student,Gemini,,0.18289300976800976
3650522,male,24,RealEstate,Aries,,0.05845199488029534
3650544,female,27,,Leo,,0.036105693231752556
3650562,female,27,Telecommunications,Virgo,,0.13508916956059813
3650832,male,24,Student,Leo,,0.15050591745115555
3650889,female,15,Student,Scorpio,,0.05428455032730513
3650951,male,24,,Libra,,0.051840988980958146
3650974,male,23,Student,Scorpio,,0.11035380428660374
3651003,female,17,Student,Pisces,,0.10187869174476316
3651087,male,14,Student,Cancer,,0.19727815544888713
3651247,male,44,BusinessServices,Aquarius,,0.23818987869769118
3651311,male,27,Technology,Capricorn,,0.05242640428354715
3651362,female,13,,Taurus,,-0.03867279497012069
3651531,female,14,Education,Leo,,0.0590487378303834
3651537,male,13,Student,Scorpio,,0.06455174492301785
3651563,female,37,Arts,Scorpio,,0.04901036700980897
3651569,female,16,Student,Aquarius,,0.050152431948158056
3651584,female,14,Student,Leo,,0.11364326680091603
3651621,male,44,Technology,Aries,,-0.011609468005952379
3651664,male,17,Student,Virgo,,0.06771855707806121
3651769,male,23,Transportation,Libra,,0.06222455003705004
3651823,female,27,,Sagittarius,,0.061725029456618605
3652075,male,13,,Virgo,,0.0731462289777022
3652150,male,13,Student,Virgo,,0.11175248281130636
3652415,female,13,Student,Pisces,,-0.05892121206784669
3652800,female,23,Non-Profit,Virgo,,0.0798317228406514
3652910,female,26,Biotech,Aquarius,,0.12315905591092158
3652914,female,15,,Gemini,,0.01842094322147514
3653191,male,26,Technology,Aries,,0.09266309427340211
3653356,male,17,Student,Capricorn,,-0.01893616003338225
3653480,female,15,Student,Capricorn,,-0.07348776223776224
3653570,male,24,BusinessServices,Cancer,,0.06039668038044774
3653608,male,14,Student,Sagittarius,,0.0038352272727272744
3653838,female,15,Student,Sagittarius,,0.07936427989999417
3653908,male,17,Student,Taurus,,0.02719889722524238
3653978,female,16,,Virgo,,0.0946550749294137
3653998,male,33,,Capricorn,,0.06752004844730254
3654057,male,27,,Leo,,0.09590944575049053
3654087,female,36,,Cancer,,0.05525967023172905
3654216,female,25,,Libra,,0.07130606661856662
3654235,female,17,Student,Libra,,0.1417835197210197
3654296,female,34,RealEstate,Virgo,,0.10071969696969696
3654300,male,17,,Capricorn,,0.003619510971484654
3654359,male,43,Government,Virgo,,0.05258794900535973
3654372,male,25,Law,Virgo,,0.13519297525121896
3654429,male,25,Technology,Leo,,0.13056089743589744
3654535,male,27,,Taurus,,0.09057917308733235
3654666,male,24,,Taurus,,0.02212319720256228
3654674,female,23,Non-Profit,Leo,,0.1576422460323559
3654725,female,13,Student,Taurus,,0.0799671592775041
3654939,male,27,,Cancer,,0.10185103769735131
3655041,male,35,Telecommunications,Sagittarius,,0.06226303283052832
3655098,female,48,,Sagittarius,,0.13253264790764788
3655173,male,26,Law,Virgo,,0.13352028407713248
3655211,female,17,Student,Gemini,,0.018042121170253295
3655212,female,26,Architecture,Aries,,0.027629020773994997
3655214,female,23,Accounting,Cancer,,0.11594341741025414
3655232,female,24,Accounting,Sagittarius,,0.07963952886313135
3655275,female,33,Science,Sagittarius,,0.10588049710407958
3655304,male,27,,Virgo,,0.037999995431976956
3655328,male,37,,Taurus,,0.07225761250066805
3655463,male,38,Technology,Cancer,,0.1247401309008452
3655513,male,23,Student,Aries,,0.10523685762569351
3655617,female,24,Arts,Gemini,,0.09231202077368669
3655640,female,24,,Virgo,,0.09596395502645501
3655670,female,17,Student,Sagittarius,,0.014424968727922505
3655728,female,24,Non-Profit,Taurus,,0.018379743379743376
3655884,female,27,Arts,Pisces,,0.07685210398920077
3655935,male,24,Student,Capricorn,,0.11806670317220984
3655966,male,13,Internet,Sagittarius,,0.07478548012810876
3655970,male,17,Religion,Sagittarius,,0.0806483878869956
3656035,female,16,,Leo,,0.2363728555395222
3656150,female,34,,Leo,,0.11423830419732058
3656328,female,34,Education,Capricorn,,0.06728939393939394
3656359,male,15,Student,Libra,,0.07088400768786167
3656364,female,23,Non-Profit,Virgo,,0.048985732766306835
3656396,male,15,Student,Libra,,0.09461699692503263
3656447,male,15,Student,Taurus,,0.1239285910095297
3656478,female,15,Student,Libra,,-0.006855337116925619
3656480,male,17,,Leo,,0.09949361936838852
3656485,male,17,Student,Aquarius,,0.09567454826162256
3656558,male,26,Internet,Taurus,,0.09043710918710918
3656563,female,14,Student,Libra,,0.26773912590460885
3656727,female,17,Student,Virgo,,0.14548760467158436
3656772,female,17,Student,Capricorn,,0.08783441714078914
3656837,female,15,,Aquarius,,0.10803803729940095
3656954,female,24,,Cancer,,0.12412843103900015
3656986,male,23,Banking,Capricorn,,0.1718336070060208
3657263,female,24,,Scorpio,,0.015451712639212639
3657368,female,23,Banking,Virgo,,0.0749925938753396
3657474,male,43,,Capricorn,,0.12488297566833752
3657503,female,25,BusinessServices,Virgo,,0.09416043518792244
3657505,female,16,Student,Pisces,,0.02406611906611906
3657544,male,16,HumanResources,Taurus,,0.0284066924705571
3657594,male,14,Student,Libra,,0.0176928766298186
3657598,female,23,,Libra,,0.04771422854717679
3657635,female,33,Technology,Libra,,0.18041929713804714
3657684,male,27,,Libra,,0.09704615345140825
3657693,female,15,Student,Scorpio,,0.14767734807474692
3657741,female,23,,Cancer,,0.05171318138685291
3657743,female,25,,Libra,,0.06796175299850168
3657764,male,24,,Virgo,,0.09788898130333316
3657771,male,14,,Capricorn,,0.06150584440125256
3658006,female,23,,Aries,,0.061091269841269835
3658073,male,17,Student,Gemini,,0.12198755633940818
3658086,female,15,Student,Taurus,,0.06628011932480427
3658145,male,26,Technology,Libra,,0.05284112604567149
3658244,male,25,Science,Pisces,,0.048648451416308566
3658280,female,27,Technology,Libra,,0.013112243658130747
3658320,female,15,Student,Taurus,,0.03403006154552728
3658325,female,13,,Aquarius,,0.032517554370232946
3658401,female,27,,Libra,,0.022247542494021364
3658543,female,44,Education,Virgo,,0.06600347327091514
3658568,female,24,,Virgo,,0.11590551032715211
3658653,female,33,Non-Profit,Gemini,,0.1059922560862077
3658729,male,26,,Leo,,0.11395540223665221
3658789,female,13,,Virgo,,0.08618372467173127
3658850,female,25,Communications-Media,Gemini,,0.07373199994861716
3658948,female,24,Student,Sagittarius,,0.07623896211582777
3658979,female,26,Education,Libra,,0.09010968852001461
3659007,male,17,,Scorpio,,0.0011557903793928644
3659019,male,17,Student,Taurus,,0.15634934365903222
3659024,male,34,Technology,Aquarius,,0.05060468631897203
3659072,male,45,Advertising,Aquarius,,0.08786485246315136
3659114,male,24,Communications-Media,Taurus,,0.0944220103518884
3659117,female,36,Marketing,Cancer,,0.10747852306320499
3659230,female,17,Student,Gemini,,0.06733312553625055
3659252,male,23,Student,Libra,,0.07270234878638833
3659513,female,33,,Taurus,,0.07591592129275954
3659519,female,15,Student,Pisces,,0.03881853070175439
3659526,female,15,Student,Leo,,0.15510844392273432
3659573,female,16,Student,Capricorn,,0.061155832703451755
3659628,male,14,Student,Pisces,,0.03917123824451411
3659644,female,14,,Libra,,0.14546632392335518
3659651,male,17,Student,Aquarius,,0.1919283377029856
3659698,female,26,Education,Gemini,,0.1281813186813187
3659771,female,25,,Virgo,,-0.0362971520087625
3659800,female,14,,Cancer,,0.09607558291381821
3659810,female,16,Student,Sagittarius,,0.026609042803506434
3659833,male,34,,Gemini,,0.028604636104636105
3659861,male,24,Automotive,Sagittarius,,0.07802988896149272
3659874,female,16,Student,Leo,,0.15630871523112902
3659893,male,15,Student,Scorpio,,0.03274750856782107
3659955,female,23,Technology,Leo,,0.15219524793388428
3659963,female,16,,Capricorn,,0.05699565004784036
3660006,female,16,Student,Capricorn,,0.11989506029684602
3660019,female,27,,Libra,,0.1051232644982645
3660021,female,25,,Pisces,,0.05807206158621254
3660097,male,36,Consulting,Cancer,,0.08255668898596531
3660165,female,25,,Aquarius,,0.04223286101758324
3660226,male,26,Technology,Aquarius,,0.05152831402831403
3660229,male,17,Student,Pisces,,0.027603785473785475
3660322,female,25,Law,Cancer,,0.13240733225108225
3660330,male,17,Fashion,Taurus,,0.0622531040488359
3660375,male,16,Student,Pisces,,0.10184930727341443
3660379,female,35,Technology,Capricorn,,0.15805082837059584
3660431,male,24,Engineering,Gemini,,-0.0034803086201869583
3660492,female,26,Education,Taurus,,0.03905449528372489
3660654,male,16,Student,Virgo,,0.023911049268192135
3660667,male,16,,Gemini,,0.12729346806983527
3660676,female,15,Non-Profit,Taurus,,0.08056363840561954
3660730,male,25,,Aquarius,,0.02184978332914113
3660731,female,25,Government,Cancer,,0.03857001024124231
3660765,female,23,,Libra,,0.05887239623413467
3660766,female,17,Student,Gemini,,0.1916599573671942
3660786,female,16,Student,Gemini,,0.005183260328402515
3660840,female,16,,Cancer,,0.03843954248366013
3660887,male,17,Student,Leo,,0.1271133016739754
3660907,male,24,Technology,Scorpio,,0.08152363614792049
3661043,male,26,Student,Virgo,,-0.030264912923643087
3661101,female,14,,Gemini,,-0.14445832594955402
3661106,female,16,Student,Leo,,0.08379972591511055
3661256,male,16,Law,Virgo,,0.17326388888888888
3661268,female,24,,Gemini,,0.0740791388894891
3661312,female,15,,Leo,,0.07003472222222222
3661330,male,25,Student,Leo,,0.06763473739664215
3661375,female,15,Arts,Libra,,0.05775974025974027
3661496,female,16,,Pisces,,0.17881052024563843
3661649,female,13,Student,Pisces,,0.03046057134504685
3661654,male,26,Education,Gemini,,0.07301603681794647
3661699,female,42,,Pisces,,0.03951020475530279
3661726,female,27,Education,Taurus,,0.11892277604083162
3661817,male,15,Student,Gemini,,0.061861450388236094
3661843,male,24,Engineering,Aquarius,,0.056240310077519375
3661878,female,25,Education,Taurus,,0.05632868719878524
3661995,female,13,Student,Leo,,0.0018341743498891477
3661997,female,13,,Taurus,,0.07776469334086522
3662075,male,13,Student,Libra,,0.03714609626871476
3662081,male,13,,Scorpio,,0.02208880471380471
3662208,male,17,Student,Sagittarius,,0.013209127794801948
3662307,female,23,Technology,Capricorn,,0.047069376740500844
3662456,female,17,,Leo,,0.0697528556140922
3662461,female,24,,Leo,,0.0012796229602952255
3662495,male,42,Military,Scorpio,,0.08028999343023734
3662653,male,25,,Libra,,0.08273642128365778
3662662,female,41,Religion,Libra,,0.06905918413748874
3662672,male,15,Student,Sagittarius,,0.003653846153846153
3662734,male,14,Student,Capricorn,,0.10526218820861677
3662845,male,16,,Scorpio,,0.11240596916098258
3662868,male,14,Student,Gemini,,0.007710265272327189
3663117,female,17,,Aquarius,,0.098715020708451
3663282,male,25,Technology,Capricorn,,0.07333964072021398
3663432,female,14,Education,Virgo,,0.14411173028360527
3663487,female,16,Student,Scorpio,,0.07301137063971404
3663531,male,17,Student,Cancer,,0.005563968473091317
3663542,male,23,Student,Cancer,,0.058159361373508155
3663701,female,27,Communications-Media,Cancer,,0.08337409273976439
3663738,female,14,Student,Cancer,,0.02135137258968041
3663756,female,26,,Aquarius,,0.05051692924775746
3664289,male,25,Museums-Libraries,Aries,,0.15445129133904645
3664374,female,33,Non-Profit,Capricorn,,0.05872272213528082
3664429,male,23,Technology,Aquarius,,0.06112538550773845
3664471,female,37,,Taurus,,0.044013975155279515
3664499,female,25,Accounting,Capricorn,,0.127870552051014
3664612,male,17,Student,Cancer,,0.0498402596283248
3664729,female,26,,Virgo,,0.152767943624108
3664985,female,27,Engineering,Leo,,0.06839034401532496
3665231,female,23,,Scorpio,,0.09076099887766555
3665244,male,25,Arts,Taurus,,0.0787546743243646
3665336,female,25,Environment,Scorpio,,0.08822554963620106
3665357,female,24,Banking,Scorpio,,0.12655503902662993
3665455,male,39,Science,Cancer,,0.10663909203871325
3665573,female,26,Accounting,Aquarius,,0.08822554963620106
3665721,male,26,,Gemini,,0.04213382910882071
3665752,male,26,Arts,Sagittarius,,0.07971580111875413
3665804,male,16,Student,Taurus,,0.04931121733205067
3665975,male,24,,Gemini,,-0.01949544708165398
3665976,female,25,Banking,Taurus,,-0.00010499338624338309
3666084,female,24,,Pisces,,-0.00040459362011494927
3666098,female,27,,Virgo,,0.09057917308733235
3666176,female,14,Agriculture,Libra,,0.06122211033771674
3666215,female,16,,Virgo,,0.06269830357560255
3666377,female,44,Education,Aquarius,,0.16602383824942418
3666448,male,40,Technology,Scorpio,,0.060829803577648396
3666482,male,37,Tourism,Libra,,0.037730295230295224
3666495,male,16,,Cancer,,0.03169998778998779
3666555,female,15,LawEnforcement-Security,Capricorn,,0.04221877582250675
3666636,female,24,Advertising,Virgo,,0.09709054834054834
3666762,female,23,,Scorpio,,0.12075062687767607
3666767,female,35,Government,Pisces,,0.019485750360750353
3666780,female,42,BusinessServices,Gemini,,0.16800334168755224
3666871,female,24,Religion,Libra,,0.043562550392586365
3666954,female,24,,Pisces,,0.05218548581048579
3667099,male,16,Marketing,Leo,,-0.05131893785670764
3667102,female,46,Law,Libra,,0.021565964899298237
3667326,female,25,Automotive,Sagittarius,,0.08822554963620106
3667344,female,27,Marketing,Libra,,0.11823936645365217
3667367,female,25,Non-Profit,Leo,,0.13655384044666272
3667380,female,23,,Libra,,0.08687455472235807
3667423,male,27,,Virgo,,0.09183561800390422
3667467,male,24,Student,Taurus,,0.05043545355075419
3667476,male,17,,Taurus,,-0.053732214619311394
3667495,male,15,Science,Libra,,0.035374112645062794
3667549,male,16,HumanResources,Gemini,,0.07276702402015929
3668008,female,15,,Aquarius,,0.05818544319417937
3668030,female,23,Student,Cancer,,0.06994308650330881
3668143,female,25,,Libra,,0.056671806976512196
3668200,female,24,,Taurus,,0.11777315749401242
3668238,female,17,Student,Gemini,,0.023709486678236677
3668329,male,33,,Leo,,0.08095344896331738
3668410,male,24,Telecommunications,Virgo,,0.10222398589065256
3668418,female,15,,Taurus,,0.13310618686868686
3668449,female,24,Banking,Aquarius,,0.012491430823286695
3668487,female,23,Student,Cancer,,0.0430730288910436
3668498,male,25,,Aries,,0.08303238273603016
3668618,male,16,,Gemini,,0.03479532163742691
3668625,female,25,,Sagittarius,,0.11260608846511896
3668719,male,16,,Virgo,,0.007673417851989282
3668815,male,15,Student,Sagittarius,,0.1339536851039396
3668893,male,24,Technology,Aries,,0.060312970687058286
3668913,male,24,Student,Pisces,,0.08979722769980777
3668919,female,26,Student,Leo,,0.07715459519436792
3668958,male,37,,Taurus,,0.044097503762379676
3669005,female,35,Publishing,Libra,,0.05677618134127351
3669029,female,13,,Libra,,-0.01250202113632697
3669151,female,23,,Libra,,0.0231400061034294
3669160,female,16,,Cancer,,0.06719969892026578
3669353,female,39,,Pisces,,-0.007298955719522218
3669411,female,34,Banking,Leo,,0.053738555143806
3669508,male,14,,Virgo,,0.05499263605914983
3669560,male,23,Technology,Capricorn,,0.049549750060651626
3669611,male,37,,Aquarius,,0.05053635953026197
3669626,female,24,,Leo,,0.1558311152061152
3669634,male,26,Arts,Leo,,0.10353181818181817
3669681,male,16,Student,Gemini,,0.21185267127469795
3669682,male,24,Student,Taurus,,0.0477920681475803
3669711,male,15,Student,Virgo,,0.10190319253994996
3669769,female,25,Student,Sagittarius,,0.15318086397269182
3669886,male,16,,Gemini,,0.02497480097275288
3669906,male,27,Communications-Media,Libra,,0.07233648079748997
3669952,male,14,,Cancer,,-0.002348379629629635
3669958,male,24,,Scorpio,,0.05028408634787946
3669980,female,15,,Gemini,,0.06654087516960651
3669994,female,27,Non-Profit,Aquarius,,0.0464484126984127
3670048,female,27,Education,Leo,,0.041854031407864416
3670070,female,17,Student,Sagittarius,,0.04853479853479854
3670157,male,17,Student,Sagittarius,,0.05771852616837721
3670229,male,26,Science,Leo,,0.06866732804232804
3670239,female,27,Religion,Sagittarius,,0.05646254224693072
3670297,female,24,,Capricorn,,0.12041166334040324
3670354,male,17,,Leo,,0.1063774181547619
3670450,female,14,,Cancer,,-0.022332523683159272
3670499,male,16,Consulting,Capricorn,,0.1387955602064058
3670529,male,27,,Aries,,0.044855142835027895
3670550,female,15,,Capricorn,,0.12281176561533703
3670605,male,25,,Sagittarius,,0.01016098484848485
3670664,male,35,Internet,Cancer,,0.13062111499611498
3670725,female,27,,Aquarius,,-0.00022891542980828724
3670728,female,24,,Aries,,0.14217853750675097
3670806,male,14,Student,Pisces,,0.010935414082343905
3670826,male,24,,Pisces,,0.09651976110309443
3670880,male,14,Student,Capricorn,,0.05427559304971989
3670918,female,13,Student,Sagittarius,,0.05615624788622836
3671112,male,17,Student,Leo,,0.10304823177938754
3671123,male,14,,Leo,,0.12140531885268727
3671186,female,17,,Virgo,,0.04789857392396455
3671500,female,27,Arts,Capricorn,,0.163867266992267
3671575,female,25,Student,Leo,,0.04969925726761665
3671580,male,24,Student,Leo,,0.06567457556615719
3671588,male,17,Education,Aries,,0.05045842207995638
3671589,female,26,Arts,Taurus,,0.07126192509527847
3671726,female,33,,Gemini,,0.055691339375169444
3671850,female,17,Student,Sagittarius,,0.11790705016046532
3671889,male,37,Technology,Taurus,,0.11090818903318905
3671931,male,16,,Aries,,0.10776732845698364
3671946,female,24,Non-Profit,Aries,,0.033323862585226224
3671984,male,16,Arts,Aquarius,,0.045275504938817636
3672033,male,23,Construction,Cancer,,0.008301235801235792
3672077,male,17,Student,Pisces,,0.1870735992934269
3672127,male,25,Engineering,Sagittarius,,0.08868584927325529
3672170,male,36,Internet,Scorpio,,0.06204861111111111
3672201,female,24,Communications-Media,Gemini,,0.09481670265761175
3672270,female,14,Student,Aquarius,,0.11094902026392411
3672318,male,17,Engineering,Aries,,0.0003182803000091256
3672367,female,48,Education,Aries,,0.06289309240596005
3672392,male,16,,Taurus,,0.057636206994759624
3672411,female,24,Education,Cancer,,0.034551412476412476
3672437,male,16,Student,Cancer,,0.04669001045985173
3672480,female,16,,Pisces,,0.17128817154733622
3672519,male,24,Student,Pisces,,0.06889628086484374
3672592,female,27,Student,Aquarius,,0.11256770464384101
3672609,female,17,,Taurus,,0.10683157832274509
3672622,male,25,Student,Pisces,,0.08647755292172768
3672650,female,15,Student,Libra,,0.13531353657165346
3672765,male,13,,Capricorn,,0.14046036809194704
3672781,male,16,,Capricorn,,0.021843261409631824
3672804,male,24,Student,Cancer,,0.08046717171717171
3672856,male,16,Student,Scorpio,,0.030585658518210216
3672882,male,16,,Gemini,,0.03281370052711517
3672974,male,17,Student,Taurus,,0.17626414012574726
3673007,male,15,,Sagittarius,,0.04713842189013423
3673114,male,24,Science,Scorpio,,0.025116389196967705
3673386,male,27,HumanResources,Pisces,,0.10597546795640017
3673403,male,13,Museums-Libraries,Libra,,0.04588542616535965
3673414,male,14,Student,Scorpio,,0.06608454434366987
3673520,female,25,Communications-Media,Taurus,,0.05812934904601572
3673659,male,37,Education,Leo,,0.06408206282181692
3673679,male,23,Arts,Aries,,0.02098160803574816
3673739,female,17,Student,Cancer,,0.07563891878624023
3673750,male,16,,Libra,,0.03627496671950897
3673762,female,47,Arts,Virgo,,0.11805621025065471
3673844,female,26,Advertising,Sagittarius,,0.11760294998502545
3673965,male,14,Student,Aries,,0.1085761513719529
3674050,female,25,BusinessServices,Sagittarius,,0.029109824402194038
3674095,female,16,Student,Virgo,,0.0543957109358895
3674103,male,23,Education,Taurus,,0.025226911526690293
3674593,male,16,Student,Libra,,0.05116163870851371
3674744,male,16,,Cancer,,0.05842302898683107
3674747,male,16,Student,Aries,,0.09396920249290938
3674853,female,23,Student,Leo,,0.0732084855730689
3674934,female,24,Student,Capricorn,,0.0896554631598706
3674948,male,16,Student,Sagittarius,,0.026641942068771334
3675358,male,26,Technology,Aquarius,,0.022445038621509213
3675414,male,24,Engineering,Aries,,0.08832795740691633
3675479,female,45,,Taurus,,0.08546690544630124
3675550,male,25,Student,Taurus,,0.16949320893312161
3675630,female,24,,Gemini,,0.020220340238668675
3675735,male,15,Student,Capricorn,,0.040899719638453964
3675756,male,24,Education,Taurus,,0.05237416904083571
3675761,female,16,Environment,Aquarius,,0.06481172737103394
3675784,male,15,,Libra,,-0.058949404761904765
3675843,male,16,,Leo,,0.038286178107606685
3675953,female,17,Education,Taurus,,0.06173515199872594
3676006,female,24,,Virgo,,-0.07508883477633478
3676014,male,27,,Aquarius,,0.04995196413950786
3676100,male,25,Communications-Media,Capricorn,,0.05598368688504742
3676152,female,34,Consulting,Libra,,0.08974621212121213
3676220,female,26,,Scorpio,,0.081207553089737
3676235,female,13,,Aries,,0.07798609579793112
3676330,male,26,Religion,Taurus,,0.10021557229146516
3676363,female,16,,Gemini,,0.06177386382041994
3676408,female,25,Communications-Media,Virgo,,0.07835745870641704
3676415,male,39,Technology,Sagittarius,,0.11635506854256855
3676452,male,37,Marketing,Gemini,,0.15351325418524667
3676458,female,23,Marketing,Aries,,0.044350463650153785
3676542,male,17,Student,Cancer,,0.06776610659392115
3676589,female,34,,Leo,,0.07701219431153643
3676739,male,27,,Sagittarius,,0.06177951388888889
3676814,male,23,Communications-Media,Libra,,0.0399126759330219
3676832,female,23,,Cancer,,0.08498739372313606
3676956,male,17,Student,Cancer,,0.09122708567153014
3677050,male,17,Student,Capricorn,,0.09939591700379057
3677153,male,15,,Leo,,-0.01857142857142858
3677162,female,24,Advertising,Libra,,0.02664773273864183
3677230,male,14,Education,Capricorn,,0.042433209940312216
3677281,male,47,,Pisces,,0.11269065656565656
3677344,female,36,Automotive,Cancer,,0.10103519668737061
3677409,female,25,Internet,Aquarius,,0.21726557907113464
3677419,male,26,,Taurus,,0.07910663220594727
3677506,male,25,Technology,Libra,,0.12568599683261691
3677550,male,17,Student,Aries,,0.07284290027141099
3677572,female,24,Publishing,Scorpio,,0.030244802146210597
3677591,female,33,Non-Profit,Leo,,0.16917386779083826
3677671,female,24,Education,Pisces,,0.04499787319721796
3677740,female,25,Education,Virgo,,0.06616690574505467
3677767,male,17,LawEnforcement-Security,Sagittarius,,0.014225493213383839
3677926,male,15,Student,Capricorn,,0.0926994515209712
3678056,male,27,Communications-Media,Capricorn,,0.1108837754622638
3678112,male,15,Student,Gemini,,0.06711279402981082
3678120,male,34,Technology,Libra,,0.053079180509413064
3678155,male,17,Arts,Pisces,,0.06325147497270513
3678173,female,17,Student,Taurus,,0.02666425325516235
3678188,male,25,Government,Pisces,,0.06481866382897936
3678305,female,23,Education,Sagittarius,,0.07115744560331787
3678326,female,14,Sports-Recreation,Taurus,,0.09350353422619047
3678437,male,25,Student,Gemini,,0.13036234190645954
3678594,female,39,Student,Cancer,,0.1218916237953895
3678607,female,16,Education,Scorpio,,0.0674884794025419
3678634,female,24,,Aries,,0.10116779354279355
3678683,female,23,,Pisces,,0.08082051762211408
3678708,male,17,Arts,Aquarius,,0.10504599567099568
3678735,male,15,Student,Libra,,0.08511177652234976
3678867,female,23,Student,Leo,,0.17400475261270715
3678942,female,15,Student,Cancer,,0.028509181024241263
3678961,male,13,Student,Pisces,,0.016683287601848208
3678987,female,26,Chemicals,Virgo,,0.05267283107099688
3679066,male,27,Technology,Leo,,0.07964476495726494
3679131,male,24,Transportation,Sagittarius,,0.0960236162646877
3679168,female,17,Student,Cancer,,-0.02557884610516188
3679177,male,24,Religion,Cancer,,0.08031709956709956
3679230,female,27,Student,Aries,,0.1385698103979354
3679261,female,15,,Libra,,0.09122694647489729
3679448,male,14,Student,Virgo,,0.0017483384931693163
3679449,male,25,,Scorpio,,0.09673749704470044
3679450,female,40,,Sagittarius,,0.061543982365673544
3679599,female,26,Marketing,Scorpio,,0.18514254385964912
3679604,male,37,Technology,Pisces,,0.10340012462991988
3679664,male,27,,Sagittarius,,0.021331815966684386
3679764,male,36,,Libra,,0.10275158043015185
3679805,female,15,Student,Virgo,,0.09656999631984518
3679928,female,15,,Capricorn,,0.07453357682451761
3679955,female,24,,Gemini,,0.22428200292973025
3680137,female,26,Internet,Libra,,0.0961713984231805
3680148,female,25,,Capricorn,,0.13391395025566222
3680389,male,17,LawEnforcement-Security,Aquarius,,0.05287784994970034
3680471,male,14,Student,Cancer,,0.03401137997883918
3680497,male,13,,Scorpio,,0.007610728682053069
3680566,female,16,,Cancer,,0.04722334911706169
3680589,female,35,Arts,Libra,,0.06625446168245559
3680615,male,25,Technology,Sagittarius,,0.13671401515151516
3680661,male,24,,Aquarius,,0.07622855539522207
3680855,female,16,,Virgo,,0.09623266983561102
3680912,female,23,Marketing,Scorpio,,0.0370535138620245
3681009,male,17,,Taurus,,0.006661129568106316
3681020,male,35,Manufacturing,Scorpio,,-0.007291001647062253
3681073,female,16,Arts,Gemini,,0.05346466489714665
3681110,female,25,RealEstate,Libra,,0.04124920359461835
3681115,male,43,Religion,Aries,,0.10150605517540999
3681130,male,26,Non-Profit,Aries,,0.0077485370190224735
3681159,male,26,,Taurus,,0.0643110767010767
3681310,female,16,Student,Aries,,0.24988113113113114
3681319,female,27,Government,Virgo,,0.07376773418411957
3681331,male,42,Education,Sagittarius,,0.08291401642014315
3681334,female,27,Government,Gemini,,0.05329287908756234
3681458,female,17,Student,Scorpio,,0.03184866162600865
3681506,female,25,Arts,Sagittarius,,0.04734243167818047
3681566,male,14,Student,Scorpio,,0.10174454676071056
3681578,male,17,Student,Leo,,0.05982062903414127
3681588,male,15,Student,Leo,,0.17018907749170906
3681697,female,14,Student,Virgo,,0.015369484202069818
3681715,male,15,Non-Profit,Leo,,0.025043261755669507
3681800,female,23,InvestmentBanking,Sagittarius,,0.11060956790123457
3681834,male,26,Science,Cancer,,0.16446891376167694
3681847,male,14,,Libra,,0.006123376938036768
3681884,male,24,Technology,Gemini,,0.05755380179537483
3681917,male,15,Student,Leo,,0.10373196248196251
3682031,male,33,Internet,Taurus,,0.08874613863502753
3682084,female,17,,Scorpio,,-0.064557350718065
3682097,male,13,Student,Virgo,,0.024734742381801206
3682212,female,27,,Leo,,0.06592380461218489
3682262,female,15,,Gemini,,0.07961146298807549
3682338,female,16,Student,Aquarius,,0.059145690020131994
3682418,male,25,,Gemini,,0.005800439190129946
3682435,female,15,,Libra,,0.03179877330330959
3682500,male,15,Technology,Pisces,,0.06957813453396493
3682552,female,15,,Libra,,-0.0551482205436287
3682569,female,26,,Cancer,,0.11772445075373714
3682577,male,23,,Scorpio,,0.06247469891219891
3682724,male,24,Arts,Pisces,,0.047619375573921034
3682770,male,15,Student,Virgo,,0.0403952228900576
3682806,male,23,Education,Libra,,0.06118803466350195
3682836,female,16,Student,Sagittarius,,0.07530235510182035
3682865,male,48,Marketing,Scorpio,,0.13466191102554737
3682880,female,13,Student,Libra,,0.19528500984350078
3682883,female,13,,Libra,,0.06723050731062498
3682938,male,14,Automotive,Sagittarius,,0.060675697506889094
3682951,female,24,,Taurus,,0.03160489088014093
3682952,female,15,Tourism,Sagittarius,,0.06177386382041994
3682966,male,25,Law,Virgo,,0.07065356934790777
3682973,female,17,,Capricorn,,0.09260624742321169
3682985,male,26,Engineering,Scorpio,,0.09313550440234837
3683026,male,46,Communications-Media,Gemini,,0.049607682193247675
3683082,female,44,,Pisces,,0.10429622783413785
3683113,male,16,Student,Scorpio,,0.07848846548188654
3683136,male,16,Student,Aries,,0.03400589680541461
3683175,female,14,,Pisces,,0.0630735367063492
3683204,male,34,,Taurus,,0.05966404664984448
3683210,female,27,,Scorpio,,0.050475100296528866
3683214,male,16,Student,Libra,,0.014765963203463196
3683223,male,17,,Taurus,,0.05299773762537229
3683266,male,16,,Aquarius,,0.08611825674325674
